subset,k,aic
"('CloseLag1', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.423152518144
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.423175949654
"('CloseLag1', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.423268274431
"('CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag3', 'VolumeLag1', 'CloseEMA2')",8,5492.423339900963
"('CloseLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.42349611496
"('CloseLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.423714809964
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag3', 'VolumeLag1', 'VolumeLag2')",8,5492.423915349793
"('CloseLag1', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'CloseEMA4', 'CloseEMA8')",8,5492.424002800923
"('CloseLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",8,5492.4243157985475
"('CloseLag1', 'CloseLag2', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.4243871657045
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag2', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'CloseEMA2')",8,5492.424433211509
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA2')",8,5492.424481371649
"('CloseLag1', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA2')",8,5492.425037597694
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'CloseEMA2')",8,5492.425323459414
"('CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'CloseEMA4')",8,5492.425409477685
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'VolumeLag2', 'CloseEMA2')",8,5492.425629452181
"('CloseLag2', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA2')",8,5492.4258409323575
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag3', 'VolumeLag2')",8,5492.425998116902
"('HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.426116594688
"('HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.426567544895
"('CloseLag2', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'CloseEMA8')",8,5492.426613749482
"('CloseLag2', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.426649844462
"('CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.426937234714
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag3', 'OMCLag3', 'VolumeLag2', 'CloseEMA4')",8,5492.427112915555
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag3', 'VolumeLag2', 'CloseEMA2')",8,5492.427190807763
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag3', 'OMCLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.427328600992
"('CloseLag1', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.42733055516
"('CloseLag1', 'CloseLag2', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'CloseEMA4', 'CloseEMA8')",8,5492.427510535488
"('CloseLag1', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA4')",8,5492.427789089567
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag3', 'OMCLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.428040533583
"('CloseLag1', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.428053680362
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag3', 'VolumeLag2', 'CloseEMA4')",8,5492.428187024145
"('CloseLag1', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA8')",8,5492.428460197418
"('CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag3', 'VolumeLag2', 'CloseEMA2')",8,5492.4288418114975
"('CloseLag2', 'CloseLag3', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.429948178751
"('CloseLag2', 'HMLLag1', 'OMCLag1', 'OMCLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.43057126181
"('CloseLag2', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.4306713175765
"('CloseLag1', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.431681419699
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'OMCLag1', 'OMCLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",8,5492.431738369135
"('CloseLag1', 'CloseLag2', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.431847366606
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag2', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'CloseEMA2')",8,5492.4320192027835
"('CloseLag2', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.432074613877
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'CloseEMA2', 'CloseEMA4')",8,5492.432190063582
"('CloseLag1', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'CloseEMA2', 'CloseEMA4')",8,5492.43294006808
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'CloseEMA8')",8,5492.433164501139
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA4')",8,5492.433982259107
"('CloseLag2', 'CloseLag3', 'HMLLag1', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA4')",8,5492.434090393357
"('HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",8,5492.434253845954
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'VolumeLag1', 'VolumeLag2', 'CloseEMA4')",8,5492.43428670458
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag3', 'OMCLag3', 'VolumeLag2', 'CloseEMA2')",8,5492.434431027219
"('CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA2')",8,5492.434627143595
"('CloseLag1', 'CloseLag2', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",8,5492.434955104131
"('CloseLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.435118518546
"('CloseLag1', 'CloseLag2', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",8,5492.435207487797
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag3', 'VolumeLag2', 'CloseEMA4')",8,5492.435478322338
"('CloseLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",8,5492.435597843011
"('CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.435725662153
"('CloseLag2', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",8,5492.435734593436
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag3')",8,5492.435745645842
"('CloseLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.435829047325
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'CloseEMA2')",8,5492.436147034704
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'OMCLag1', 'OMCLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.436565197456
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'OMCLag1', 'OMCLag2', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.4369627042925
"('CloseLag2', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.436964862981
"('CloseLag2', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",8,5492.43705561006
"('CloseLag1', 'CloseLag2', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA8')",8,5492.437114837516
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag3', 'OMCLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",8,5492.437182007509
"('CloseLag1', 'CloseLag2', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.437230468638
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'OMCLag1', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.437379566907
"('CloseLag1', 'HMLLag1', 'HMLLag3', 'OMCLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.437603686656
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag3', 'OMCLag1', 'CloseEMA2', 'CloseEMA8')",8,5492.437718970165
"('CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA4')",8,5492.437823052311
"('CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.43803669397
"('CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.438122481619
"('CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.438536247225
"('CloseLag1', 'HMLLag1', 'OMCLag1', 'OMCLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.438591910795
"('CloseLag1', 'HMLLag1', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",8,5492.43864354625
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag3', 'VolumeLag2', 'CloseEMA2')",8,5492.4387874132035
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'VolumeLag3', 'CloseEMA2')",8,5492.438855319322
"('CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag3', 'OMCLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.438872866405
"('CloseLag1', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",8,5492.439181774176
"('CloseLag1', 'HMLLag1', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.439203417992
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag3', 'OMCLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.439619444717
"('CloseLag2', 'HMLLag1', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",8,5492.439697546522
"('CloseLag2', 'HMLLag1', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.439907185865
"('CloseLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",8,5492.44025392392
"('HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.440971744818
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'VolumeLag3', 'CloseEMA4')",8,5492.441266072408
"('CloseLag2', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",8,5492.441341619056
"('CloseLag2', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",8,5492.441412369047
"('CloseLag2', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.441459514224
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'CloseEMA2', 'CloseEMA8')",8,5492.441712841401
"('CloseLag2', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA2')",8,5492.441810345974
"('CloseLag1', 'CloseLag3', 'HMLLag2', 'OMCLag1', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.441820520116
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'CloseEMA4', 'CloseEMA8')",8,5492.44187093825
"('HMLLag1', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.441966491418
"('CloseLag2', 'CloseLag3', 'HMLLag2', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA4')",8,5492.44197220014
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",8,5492.442137257318
"('HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",8,5492.442138323303
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag3', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA4')",8,5492.442468900204
"('CloseLag2', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.4426101623485
"('CloseLag1', 'CloseLag3', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA2')",8,5492.4426436169615
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'OMCLag1', 'OMCLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.442807529753
"('CloseLag2', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.442840421699
"('CloseLag2', 'HMLLag1', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",8,5492.442932412196
"('CloseLag2', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.443060557494
"('CloseLag2', 'HMLLag1', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.443179347981
"('CloseLag1', 'HMLLag1', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",8,5492.44338232531
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.4435173319525
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'CloseEMA2', 'CloseEMA8')",8,5492.4439094439
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA2')",8,5492.443951167459
"('CloseLag2', 'HMLLag1', 'HMLLag3', 'OMCLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.444128313315
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag3', 'VolumeLag1', 'CloseEMA4')",8,5492.444224944836
"('HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.444254299127
"('CloseLag2', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA8')",8,5492.444463596827
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'VolumeLag1', 'VolumeLag2', 'CloseEMA2')",8,5492.444718037785
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'CloseEMA2')",8,5492.44523487008
"('HMLLag1', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.445518919783
"('CloseLag1', 'CloseLag2', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",8,5492.445649430997
"('CloseLag2', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",8,5492.445992973785
"('HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.44657595635
"('CloseLag1', 'CloseLag2', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'CloseEMA2', 'CloseEMA4')",8,5492.446620485334
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.446633222932
"('CloseLag2', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'CloseEMA2', 'CloseEMA4')",8,5492.446810653957
"('CloseLag1', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.4468494718185
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'CloseEMA4', 'CloseEMA8')",8,5492.447066079769
"('CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.4470968472215
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2')",8,5492.447150919632
"('CloseLag1', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA2')",8,5492.447231267011
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'VolumeLag3', 'CloseEMA8')",8,5492.447501546792
"('CloseLag1', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.44751574423
"('HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2')",8,5492.447915168157
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag3', 'VolumeLag1', 'CloseEMA2')",8,5492.447934206246
"('CloseLag1', 'CloseLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",8,5492.448031569965
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'CloseEMA4')",8,5492.448100622164
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA4')",8,5492.448145507229
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag2', 'OMCLag1', 'OMCLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.448335654055
"('CloseLag2', 'HMLLag1', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",8,5492.44840586132
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag3', 'OMCLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",8,5492.44848645851
"('CloseLag1', 'HMLLag1', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.44862466862
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'CloseEMA2', 'CloseEMA8')",8,5492.449373167812
"('CloseLag1', 'CloseLag2', 'HMLLag3', 'OMCLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.449497063035
"('CloseLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.449599660575
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA2')",8,5492.449610482017
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag3', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA2')",8,5492.4496277849785
"('CloseLag1', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA4')",8,5492.449776443095
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag3')",8,5492.450348422374
"('CloseLag1', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.450495984709
"('HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",8,5492.450610184474
"('CloseLag1', 'CloseLag2', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'CloseEMA4', 'CloseEMA8')",8,5492.450679563989
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.450705711248
"('CloseLag2', 'HMLLag1', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.450764691539
"('CloseLag2', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA4')",8,5492.45094098411
"('CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA2')",8,5492.451058421901
"('CloseLag1', 'HMLLag1', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.451151523455
"('CloseLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.451162251272
"('CloseLag1', 'CloseLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",8,5492.45116483842
"('CloseLag2', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",8,5492.451364053041
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA8')",8,5492.451593025915
"('CloseLag1', 'CloseLag2', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA8')",8,5492.451681900813
"('CloseLag2', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA4')",8,5492.451936632494
"('CloseLag2', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA2')",8,5492.452026171462
"('CloseLag1', 'CloseLag2', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",8,5492.4520714955925
